log,task,model,reasoning_effort,sample_id,epoch,score,score_detail,difficulty,input_tokens,output_tokens,reasoning_tokens,cache_read_tokens,cache_write_tokens,stop_reason,total_time_s,working_time_s,response_id,served_model,lyra_selected_model,lyra_router_model,lyra_difficulty,lyra_task_type,lyra_mode,lyra_policy_version,lyra_attempt_count,error,benchmark,variant,variant_label,is_fusion,cost_usd_matched,cost_match_duration_delta_s
2026-09-12T16-06-27-00-00_ifeval_E3npPUjBXGv9Fa2YbsAfhW.eval,inspect_evals/ifeval,openai-api/apigo/gpt-5.6-luna,high,1908,1,1,"{""inst_level_loose"": 3, ""inst_level_strict"": 3, ""num_instructions"": 3, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,84,2373,1757,0,0,stop,13.41,13.407,chatcmpl-ENKY4jEiKziKDGSO0VdBSTukErvPT,gpt-5.6-luna-2026-07-09,,,,,,,,,ifeval,gpt-5.6-luna,gpt-5.6-luna,false,0.00286440,0.107
2026-09-12T16-06-27-00-00_ifeval_E3npPUjBXGv9Fa2YbsAfhW.eval,inspect_evals/ifeval,openai-api/apigo/gpt-5.6-luna,high,1928,1,1,"{""inst_level_loose"": 3, ""inst_level_strict"": 3, ""num_instructions"": 3, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,71,517,307,0,0,stop,4.946,4.93,chatcmpl-ENKY5kx8lcKB1hCTzfy6PHeeBxas8,gpt-5.6-luna-2026-07-09,,,,,,,,,ifeval,gpt-5.6-luna,gpt-5.6-luna,false,0.00073920,0.012
2026-09-12T16-06-27-00-00_ifeval_E3npPUjBXGv9Fa2YbsAfhW.eval,inspect_evals/ifeval,openai-api/apigo/gpt-5.6-luna,high,1934,1,1,"{""inst_level_loose"": 1, ""inst_level_strict"": 1, ""num_instructions"": 1, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,46,136,21,0,0,stop,2.083,2.065,chatcmpl-ENKY6CxWrrgxU0BqPIeRzACinwaAl,gpt-5.6-luna-2026-07-09,,,,,,,,,ifeval,gpt-5.6-luna,gpt-5.6-luna,false,0.00012020,0.06
2026-09-12T16-06-27-00-00_ifeval_E3npPUjBXGv9Fa2YbsAfhW.eval,inspect_evals/ifeval,openai-api/apigo/gpt-5.6-luna,high,1996,1,1,"{""inst_level_loose"": 1, ""inst_level_strict"": 1, ""num_instructions"": 1, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,40,1142,187,0,0,stop,9.103,9.101,chatcmpl-ENKY8IuAp1BUqAPVgmnxDymUduDYf,gpt-5.6-luna-2026-07-09,,,,,,,,,ifeval,gpt-5.6-luna,gpt-5.6-luna,false,0.00132460,0.028
2026-09-12T16-06-27-00-00_ifeval_E3npPUjBXGv9Fa2YbsAfhW.eval,inspect_evals/ifeval,openai-api/apigo/gpt-5.6-luna,high,2035,1,1,"{""inst_level_loose"": 3, ""inst_level_strict"": 3, ""num_instructions"": 3, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,44,143,72,0,0,stop,2.043,2.039,chatcmpl-ENKYFgIiqQ6ykar8xsPyV134IiePk,gpt-5.6-luna-2026-07-09,,,,,,,,,ifeval,gpt-5.6-luna,gpt-5.6-luna,false,0.00023880,0.016
2026-09-12T16-06-27-00-00_ifeval_E3npPUjBXGv9Fa2YbsAfhW.eval,inspect_evals/ifeval,openai-api/apigo/gpt-5.6-luna,high,2063,1,1,"{""inst_level_loose"": 2, ""inst_level_strict"": 2, ""num_instructions"": 2, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,83,365,278,0,0,stop,3.453,3.442,chatcmpl-ENKYHtRlv3LPuPgSygIVvHgshDtwX,gpt-5.6-luna-2026-07-09,,,,,,,,,ifeval,gpt-5.6-luna,gpt-5.6-luna,false,0.00029320,0.133
2026-09-12T16-06-27-00-00_ifeval_E3npPUjBXGv9Fa2YbsAfhW.eval,inspect_evals/ifeval,openai-api/apigo/gpt-5.6-luna,high,2069,1,1,"{""inst_level_loose"": 2, ""inst_level_strict"": 2, ""num_instructions"": 2, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,36,610,448,0,0,stop,4.563,4.558,chatcmpl-ENKYHMQGu9eb60ewWxLGKgfHwsWH8,gpt-5.6-luna-2026-07-09,,,,,,,,,ifeval,gpt-5.6-luna,gpt-5.6-luna,false,0.00051440,0.003
2026-09-12T16-06-27-00-00_ifeval_E3npPUjBXGv9Fa2YbsAfhW.eval,inspect_evals/ifeval,openai-api/apigo/gpt-5.6-luna,high,2070,1,1,"{""inst_level_loose"": 1, ""inst_level_strict"": 1, ""num_instructions"": 1, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,34,446,90,0,0,stop,4.575,4.572,chatcmpl-ENKYHOVhLhh0yzrBMngNXZbQi9p7X,gpt-5.6-luna-2026-07-09,,,,,,,,,ifeval,gpt-5.6-luna,gpt-5.6-luna,false,0.00066280,0.111
2026-09-12T16-06-27-00-00_ifeval_E3npPUjBXGv9Fa2YbsAfhW.eval,inspect_evals/ifeval,openai-api/apigo/gpt-5.6-luna,high,2071,1,1,"{""inst_level_loose"": 1, ""inst_level_strict"": 1, ""num_instructions"": 1, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,72,143,44,0,0,stop,2.081,2.078,chatcmpl-ENKYLyEUrjDJFu3w3f1d1nFkMnGzG,gpt-5.6-luna-2026-07-09,,,,,,,,,ifeval,gpt-5.6-luna,gpt-5.6-luna,false,0.00011300,0.056
2026-09-12T16-06-27-00-00_ifeval_E3npPUjBXGv9Fa2YbsAfhW.eval,inspect_evals/ifeval,openai-api/apigo/gpt-5.6-luna,high,2107,1,1,"{""inst_level_loose"": 1, ""inst_level_strict"": 1, ""num_instructions"": 1, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,39,235,210,0,0,stop,2.625,2.622,chatcmpl-ENKYMfT9jHFTdaF35nicHUdphYG1z,gpt-5.6-luna-2026-07-09,,,,,,,,,ifeval,gpt-5.6-luna,gpt-5.6-luna,false,0.00021500,0.057
2026-09-12T16-06-27-00-00_ifeval_E3npPUjBXGv9Fa2YbsAfhW.eval,inspect_evals/ifeval,openai-api/apigo/gpt-5.6-luna,high,2136,1,1,"{""inst_level_loose"": 1, ""inst_level_strict"": 1, ""num_instructions"": 1, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,31,95,44,0,0,stop,2.215,2.211,chatcmpl-ENKYMpeaqj0ND5TgvLKNhjzB0Nzou,gpt-5.6-luna-2026-07-09,,,,,,,,,ifeval,gpt-5.6-luna,gpt-5.6-luna,false,0.00024960,0.018
2026-09-12T16-06-27-00-00_ifeval_E3npPUjBXGv9Fa2YbsAfhW.eval,inspect_evals/ifeval,openai-api/apigo/gpt-5.6-luna,high,2195,1,1,"{""inst_level_loose"": 1, ""inst_level_strict"": 1, ""num_instructions"": 1, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,54,193,26,0,0,stop,2.386,2.382,chatcmpl-ENKYOWN2hTTfOCjVxQnedQe2gzLSa,gpt-5.6-luna-2026-07-09,,,,,,,,,ifeval,gpt-5.6-luna,gpt-5.6-luna,false,0.00016660,0.411
2026-09-12T16-06-27-00-00_ifeval_E3npPUjBXGv9Fa2YbsAfhW.eval,inspect_evals/ifeval,openai-api/apigo/gpt-5.6-luna,high,2215,1,1,"{""inst_level_loose"": 1, ""inst_level_strict"": 1, ""num_instructions"": 1, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,78,186,58,0,0,stop,2.175,2.168,chatcmpl-ENKYObjI1WgOVzATtduxh68LRqZ8m,gpt-5.6-luna-2026-07-09,,,,,,,,,ifeval,gpt-5.6-luna,gpt-5.6-luna,false,0.00021820,0.007
2026-09-12T16-06-27-00-00_ifeval_E3npPUjBXGv9Fa2YbsAfhW.eval,inspect_evals/ifeval,openai-api/apigo/gpt-5.6-luna,high,2245,1,1,"{""inst_level_loose"": 1, ""inst_level_strict"": 1, ""num_instructions"": 1, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,86,1045,1024,0,0,stop,8.248,8.244,chatcmpl-ENKYRwNAW410pcHzo8ZJIQmHBrRuh,gpt-5.6-luna-2026-07-09,,,,,,,,,ifeval,gpt-5.6-luna,gpt-5.6-luna,false,0.00131660,0.162
2026-09-12T16-06-27-00-00_ifeval_E3npPUjBXGv9Fa2YbsAfhW.eval,inspect_evals/ifeval,openai-api/apigo/gpt-5.6-luna,high,2250,1,1,"{""inst_level_loose"": 1, ""inst_level_strict"": 1, ""num_instructions"": 1, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,42,358,100,0,0,stop,3.812,3.809,chatcmpl-ENKYR5UfpWuTg1B2hrw9euiyxC7QA,gpt-5.6-luna-2026-07-09,,,,,,,,,ifeval,gpt-5.6-luna,gpt-5.6-luna,false,0.00043560,0.009
2026-09-12T16-06-27-00-00_ifeval_E3npPUjBXGv9Fa2YbsAfhW.eval,inspect_evals/ifeval,openai-api/apigo/gpt-5.6-luna,high,2253,1,1,"{""inst_level_loose"": 1, ""inst_level_strict"": 1, ""num_instructions"": 1, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,38,1189,146,0,0,stop,9.183,9.178,chatcmpl-ENKYRZf5SNaqXs6iuRNBIgQrd4iNf,gpt-5.6-luna-2026-07-09,,,,,,,,,ifeval,gpt-5.6-luna,gpt-5.6-luna,false,0.00114500,0.698
2026-09-12T16-06-27-00-00_ifeval_E3npPUjBXGv9Fa2YbsAfhW.eval,inspect_evals/ifeval,openai-api/apigo/gpt-5.6-luna,high,2266,1,1,"{""inst_level_loose"": 1, ""inst_level_strict"": 1, ""num_instructions"": 1, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,28,254,146,0,0,stop,2.922,2.917,chatcmpl-ENKYUDkUKVdLXTg9h7CPNKkAGSomD,gpt-5.6-luna-2026-07-09,,,,,,,,,ifeval,gpt-5.6-luna,gpt-5.6-luna,false,0.00019600,0.003
2026-09-12T16-06-27-00-00_ifeval_E3npPUjBXGv9Fa2YbsAfhW.eval,inspect_evals/ifeval,openai-api/apigo/gpt-5.6-luna,high,2268,1,1,"{""inst_level_loose"": 1, ""inst_level_strict"": 1, ""num_instructions"": 1, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,50,107,23,0,0,stop,1.781,1.778,chatcmpl-ENKYUGWkkfJweqh5NFemly1Et91aC,gpt-5.6-luna-2026-07-09,,,,,,,,,ifeval,gpt-5.6-luna,gpt-5.6-luna,false,0.00009840,0.042
2026-09-12T16-06-27-00-00_ifeval_E3npPUjBXGv9Fa2YbsAfhW.eval,inspect_evals/ifeval,openai-api/apigo/gpt-5.6-luna,high,2273,1,1,"{""inst_level_loose"": 1, ""inst_level_strict"": 1, ""num_instructions"": 1, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,65,1231,908,0,0,stop,9.003,9.001,chatcmpl-ENKYWenfqQR2tNy8TJpItVKRig45v,gpt-5.6-luna-2026-07-09,,,,,,,,,ifeval,gpt-5.6-luna,gpt-5.6-luna,false,0.00143440,0.06
2026-09-12T16-06-27-00-00_ifeval_E3npPUjBXGv9Fa2YbsAfhW.eval,inspect_evals/ifeval,openai-api/apigo/gpt-5.6-luna,high,2328,1,1,"{""inst_level_loose"": 1, ""inst_level_strict"": 1, ""num_instructions"": 1, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,27,373,215,0,0,stop,4.186,4.181,chatcmpl-ENKYX7YonbjXxdh5lRwXPjmOd01ZI,gpt-5.6-luna-2026-07-09,,,,,,,,,ifeval,gpt-5.6-luna,gpt-5.6-luna,false,0.00051480,0.001
2026-09-12T16-06-27-00-00_ifeval_E3npPUjBXGv9Fa2YbsAfhW.eval,inspect_evals/ifeval,openai-api/apigo/gpt-5.6-luna,high,2350,1,0,"{""inst_level_loose"": 0, ""inst_level_strict"": 0, ""num_instructions"": 1, ""prompt_level_loose"": false, ""prompt_level_strict"": false}",,37,3163,2774,0,0,stop,18.765,18.76,chatcmpl-ENKYZ8aYzi1roMAkflZpWHUD46SKT,gpt-5.6-luna-2026-07-09,,,,,,,,,ifeval,gpt-5.6-luna,gpt-5.6-luna,false,0.00380300,0.117
2026-09-12T16-06-27-00-00_ifeval_E3npPUjBXGv9Fa2YbsAfhW.eval,inspect_evals/ifeval,openai-api/apigo/gpt-5.6-luna,high,2383,1,1,"{""inst_level_loose"": 1, ""inst_level_strict"": 1, ""num_instructions"": 1, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,47,115,69,0,0,stop,1.687,1.679,chatcmpl-ENKYaP60j5OnX8BEB6UcO4UKx6ZEC,gpt-5.6-luna-2026-07-09,,,,,,,,,ifeval,gpt-5.6-luna,gpt-5.6-luna,false,0.00014740,0.122
2026-09-12T16-06-27-00-00_ifeval_E3npPUjBXGv9Fa2YbsAfhW.eval,inspect_evals/ifeval,openai-api/apigo/gpt-5.6-luna,high,2398,1,1,"{""inst_level_loose"": 1, ""inst_level_strict"": 1, ""num_instructions"": 1, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,31,305,146,0,0,stop,3.554,3.549,chatcmpl-ENKYbRouvTbXOHOPdq6MGODwGPOit,gpt-5.6-luna-2026-07-09,,,,,,,,,ifeval,gpt-5.6-luna,gpt-5.6-luna,false,0.00031040,0.746
2026-09-12T16-06-27-00-00_ifeval_E3npPUjBXGv9Fa2YbsAfhW.eval,inspect_evals/ifeval,openai-api/apigo/gpt-5.6-luna,high,2416,1,1,"{""inst_level_loose"": 3, ""inst_level_strict"": 3, ""num_instructions"": 3, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,65,660,95,0,0,stop,5.109,5.106,chatcmpl-ENKYetlXPNieHNGtLrf44uV1vXcaO,gpt-5.6-luna-2026-07-09,,,,,,,,,ifeval,gpt-5.6-luna,gpt-5.6-luna,false,0.00076920,0.071
2026-09-12T16-06-27-00-00_ifeval_E3npPUjBXGv9Fa2YbsAfhW.eval,inspect_evals/ifeval,openai-api/apigo/gpt-5.6-luna,high,2464,1,1,"{""inst_level_loose"": 1, ""inst_level_strict"": 1, ""num_instructions"": 1, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,35,594,328,0,0,stop,5.484,5.476,chatcmpl-ENKYf31T7RSzGVYBgDxiY0vaUQXAq,gpt-5.6-luna-2026-07-09,,,,,,,,,ifeval,gpt-5.6-luna,gpt-5.6-luna,false,0.00083200,0.026
2026-09-12T16-06-27-00-00_ifeval_E3npPUjBXGv9Fa2YbsAfhW.eval,inspect_evals/ifeval,openai-api/apigo/gpt-5.6-luna,high,2471,1,1,"{""inst_level_loose"": 2, ""inst_level_strict"": 2, ""num_instructions"": 2, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,66,2070,512,0,0,stop,15.012,15.009,chatcmpl-ENKYjiQjjBM5UvnsZB1Ud24lEHPAU,gpt-5.6-luna-2026-07-09,,,,,,,,,ifeval,gpt-5.6-luna,gpt-5.6-luna,false,0.00249720,0.154
2026-09-12T16-06-27-00-00_ifeval_E3npPUjBXGv9Fa2YbsAfhW.eval,inspect_evals/ifeval,openai-api/apigo/gpt-5.6-luna,high,2482,1,1,"{""inst_level_loose"": 1, ""inst_level_strict"": 1, ""num_instructions"": 1, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,73,261,157,0,0,stop,2.388,2.379,chatcmpl-ENKYktaMI07JUb1tCcIU9D8bMiMGB,gpt-5.6-luna-2026-07-09,,,,,,,,,ifeval,gpt-5.6-luna,gpt-5.6-luna,false,0.00018600,0.415
2026-09-12T16-06-27-00-00_ifeval_E3npPUjBXGv9Fa2YbsAfhW.eval,inspect_evals/ifeval,openai-api/apigo/gpt-5.6-luna,high,2497,1,1,"{""inst_level_loose"": 2, ""inst_level_strict"": 2, ""num_instructions"": 2, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,49,3396,3183,0,0,stop,25.163,25.158,chatcmpl-ENKYnL0MMPvrio85XKMTFx5xMj1Y3,gpt-5.6-luna-2026-07-09,,,,,,,,,ifeval,gpt-5.6-luna,gpt-5.6-luna,false,0.00408500,0.118
2026-09-12T16-06-27-00-00_ifeval_E3npPUjBXGv9Fa2YbsAfhW.eval,inspect_evals/ifeval,openai-api/apigo/gpt-5.6-luna,high,2534,1,1,"{""inst_level_loose"": 1, ""inst_level_strict"": 1, ""num_instructions"": 1, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,41,283,177,0,0,stop,3.167,3.161,chatcmpl-ENKYrr94nw1fuTfVcFUbKusZ8dMKh,gpt-5.6-luna-2026-07-09,,,,,,,,,ifeval,gpt-5.6-luna,gpt-5.6-luna,false,0.00027300,0.014
2026-09-12T16-06-27-00-00_ifeval_E3npPUjBXGv9Fa2YbsAfhW.eval,inspect_evals/ifeval,openai-api/apigo/gpt-5.6-luna,high,2577,1,1,"{""inst_level_loose"": 2, ""inst_level_strict"": 2, ""num_instructions"": 2, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,56,260,179,0,0,stop,3.353,3.346,chatcmpl-ENKYvz4i5NOQkhU7pOs3kW0fqtlDy,gpt-5.6-luna-2026-07-09,,,,,,,,,ifeval,gpt-5.6-luna,gpt-5.6-luna,false,0.00041680,0.012
2026-09-12T16-06-27-00-00_ifeval_E3npPUjBXGv9Fa2YbsAfhW.eval,inspect_evals/ifeval,openai-api/apigo/gpt-5.6-luna,high,2602,1,1,"{""inst_level_loose"": 1, ""inst_level_strict"": 1, ""num_instructions"": 1, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,43,88,35,0,0,stop,1.67,1.666,chatcmpl-ENKYylGeEn5di1w8ZrB7AnFKGRzJq,gpt-5.6-luna-2026-07-09,,,,,,,,,ifeval,gpt-5.6-luna,gpt-5.6-luna,false,0.00013840,0.001
2026-09-12T16-06-27-00-00_ifeval_E3npPUjBXGv9Fa2YbsAfhW.eval,inspect_evals/ifeval,openai-api/apigo/gpt-5.6-luna,high,2728,1,1,"{""inst_level_loose"": 1, ""inst_level_strict"": 1, ""num_instructions"": 1, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,33,223,32,0,0,stop,2.976,2.973,chatcmpl-ENKYyHsGX8tTz1EmeAqy9Qy46fNKO,gpt-5.6-luna-2026-07-09,,,,,,,,,ifeval,gpt-5.6-luna,gpt-5.6-luna,false,0.00035340,0.041
2026-09-12T16-06-27-00-00_ifeval_E3npPUjBXGv9Fa2YbsAfhW.eval,inspect_evals/ifeval,openai-api/apigo/gpt-5.6-luna,high,2739,1,1,"{""inst_level_loose"": 2, ""inst_level_strict"": 2, ""num_instructions"": 2, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,88,366,278,0,0,stop,3.761,3.757,chatcmpl-ENKZ0AX0LWSKI4cvmaNyQAzC9lWtk,gpt-5.6-luna-2026-07-09,,,,,,,,,ifeval,gpt-5.6-luna,gpt-5.6-luna,false,0.00055220,0.064
2026-09-12T16-06-27-00-00_ifeval_E3npPUjBXGv9Fa2YbsAfhW.eval,inspect_evals/ifeval,openai-api/apigo/gpt-5.6-luna,high,2752,1,1,"{""inst_level_loose"": 1, ""inst_level_strict"": 1, ""num_instructions"": 1, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,37,1085,1024,0,0,stop,8.048,8.044,chatcmpl-ENKZ1n4vyXZ8gS4ZlL5ISLwu7jbgR,gpt-5.6-luna-2026-07-09,,,,,,,,,ifeval,gpt-5.6-luna,gpt-5.6-luna,false,0.00127120,0.09
2026-09-12T16-06-27-00-00_ifeval_E3npPUjBXGv9Fa2YbsAfhW.eval,inspect_evals/ifeval,openai-api/apigo/gpt-5.6-luna,high,2768,1,1,"{""inst_level_loose"": 1, ""inst_level_strict"": 1, ""num_instructions"": 1, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,38,212,105,0,0,stop,2.63,2.628,chatcmpl-ENKZ4AROLoaBODINSjPUouu7AwP0h,gpt-5.6-luna-2026-07-09,,,,,,,,,ifeval,gpt-5.6-luna,gpt-5.6-luna,false,0.00034880,0.025
2026-09-12T16-06-27-00-00_ifeval_E3npPUjBXGv9Fa2YbsAfhW.eval,inspect_evals/ifeval,openai-api/apigo/gpt-5.6-luna,high,2817,1,1,"{""inst_level_loose"": 1, ""inst_level_strict"": 1, ""num_instructions"": 1, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,40,422,161,0,0,stop,4.71,4.707,chatcmpl-ENKZ9t8C0dZqlfXLjVIp20NF3NUUA,gpt-5.6-luna-2026-07-09,,,,,,,,,ifeval,gpt-5.6-luna,gpt-5.6-luna,false,0.00058740,0.041
2026-09-12T16-06-27-00-00_ifeval_E3npPUjBXGv9Fa2YbsAfhW.eval,inspect_evals/ifeval,openai-api/apigo/gpt-5.6-luna,high,2825,1,1,"{""inst_level_loose"": 1, ""inst_level_strict"": 1, ""num_instructions"": 1, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,40,136,63,0,0,stop,2.405,2.401,chatcmpl-ENKZ9cwWCRNa0GWRT74oYaFzCwBmJ,gpt-5.6-luna-2026-07-09,,,,,,,,,ifeval,gpt-5.6-luna,gpt-5.6-luna,false,0.00028980,0.106
2026-09-12T16-06-27-00-00_ifeval_E3npPUjBXGv9Fa2YbsAfhW.eval,inspect_evals/ifeval,openai-api/apigo/gpt-5.6-luna,high,2849,1,1,"{""inst_level_loose"": 1, ""inst_level_strict"": 1, ""num_instructions"": 1, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,37,948,877,0,0,stop,8.595,8.591,chatcmpl-ENKZAvRFZ1WcoPVsvOozCZO5TrSTa,gpt-5.6-luna-2026-07-09,,,,,,,,,ifeval,gpt-5.6-luna,gpt-5.6-luna,false,0.00137960,0.014
2026-09-12T16-06-27-00-00_ifeval_E3npPUjBXGv9Fa2YbsAfhW.eval,inspect_evals/ifeval,openai-api/apigo/gpt-5.6-luna,high,2889,1,1,"{""inst_level_loose"": 2, ""inst_level_strict"": 2, ""num_instructions"": 2, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,80,539,433,0,0,stop,4.602,4.598,chatcmpl-ENKZC8XCBVUzsbSeAUjebApUwtng4,gpt-5.6-luna-2026-07-09,,,,,,,,,ifeval,gpt-5.6-luna,gpt-5.6-luna,false,0.00070000,0.377
2026-09-12T16-06-27-00-00_ifeval_E3npPUjBXGv9Fa2YbsAfhW.eval,inspect_evals/ifeval,openai-api/apigo/gpt-5.6-luna,high,2909,1,1,"{""inst_level_loose"": 2, ""inst_level_strict"": 2, ""num_instructions"": 2, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,54,775,92,0,0,stop,6.462,6.46,chatcmpl-ENKZEaD7oJuUiPOs58F8SCHXOmRIF,gpt-5.6-luna-2026-07-09,,,,,,,,,ifeval,gpt-5.6-luna,gpt-5.6-luna,false,0.00106880,0.147
2026-09-12T16-06-27-00-00_ifeval_E3npPUjBXGv9Fa2YbsAfhW.eval,inspect_evals/ifeval,openai-api/apigo/gpt-5.6-luna,high,2977,1,1,"{""inst_level_loose"": 1, ""inst_level_strict"": 1, ""num_instructions"": 1, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,43,130,33,0,0,stop,2.091,2.089,chatcmpl-ENKZHg9fU2OX5lweyHUElwBhhqaSx,gpt-5.6-luna-2026-07-09,,,,,,,,,ifeval,gpt-5.6-luna,gpt-5.6-luna,false,0.00029980,0.004
2026-09-12T16-06-27-00-00_ifeval_E3npPUjBXGv9Fa2YbsAfhW.eval,inspect_evals/ifeval,openai-api/apigo/gpt-5.6-luna,high,3041,1,1,"{""inst_level_loose"": 2, ""inst_level_strict"": 2, ""num_instructions"": 2, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,48,299,173,0,0,stop,3.432,3.431,chatcmpl-ENKZJM5C5g5e7hacXahzZe7MRjIeb,gpt-5.6-luna-2026-07-09,,,,,,,,,ifeval,gpt-5.6-luna,gpt-5.6-luna,false,0.00037220,0.008
2026-09-12T16-06-27-00-00_ifeval_E3npPUjBXGv9Fa2YbsAfhW.eval,inspect_evals/ifeval,openai-api/apigo/gpt-5.6-luna,high,3073,1,1,"{""inst_level_loose"": 1, ""inst_level_strict"": 1, ""num_instructions"": 1, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,39,157,72,0,0,stop,3.176,3.174,chatcmpl-ENKZJUm7guHoWlcr53X9azmiap5OR,gpt-5.6-luna-2026-07-09,,,,,,,,,ifeval,gpt-5.6-luna,gpt-5.6-luna,false,0.00036840,0.124
2026-09-12T16-06-27-00-00_ifeval_E3npPUjBXGv9Fa2YbsAfhW.eval,inspect_evals/ifeval,openai-api/apigo/gpt-5.6-luna,high,3079,1,1,"{""inst_level_loose"": 1, ""inst_level_strict"": 1, ""num_instructions"": 1, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,51,481,185,0,0,stop,4.868,4.862,chatcmpl-ENKZKtgcroyjIxDQ2175vBeXgdMLj,gpt-5.6-luna-2026-07-09,,,,,,,,,ifeval,gpt-5.6-luna,gpt-5.6-luna,false,0.00080500,0.044
2026-09-12T16-06-27-00-00_ifeval_E3npPUjBXGv9Fa2YbsAfhW.eval,inspect_evals/ifeval,openai-api/apigo/gpt-5.6-luna,high,3084,1,1,"{""inst_level_loose"": 2, ""inst_level_strict"": 2, ""num_instructions"": 2, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,42,400,372,0,0,stop,3.992,3.989,chatcmpl-ENKZMY7uYdnG6os2XTycNwD5eN6Pk,gpt-5.6-luna-2026-07-09,,,,,,,,,ifeval,gpt-5.6-luna,gpt-5.6-luna,false,0.00045800,0.014
2026-09-12T16-06-27-00-00_ifeval_E3npPUjBXGv9Fa2YbsAfhW.eval,inspect_evals/ifeval,openai-api/apigo/gpt-5.6-luna,high,3114,1,1,"{""inst_level_loose"": 3, ""inst_level_strict"": 3, ""num_instructions"": 3, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,62,1668,439,0,0,stop,13.921,13.915,chatcmpl-ENKZNeWccnQpm7PlMXujPGvIrD2za,gpt-5.6-luna-2026-07-09,,,,,,,,,ifeval,gpt-5.6-luna,gpt-5.6-luna,false,0.00201400,0.245
2026-09-12T16-06-27-00-00_ifeval_E3npPUjBXGv9Fa2YbsAfhW.eval,inspect_evals/ifeval,openai-api/apigo/gpt-5.6-luna,high,3191,1,1,"{""inst_level_loose"": 1, ""inst_level_strict"": 1, ""num_instructions"": 1, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,68,572,265,0,0,stop,4.343,4.34,chatcmpl-ENKZNVF4v8yBSeBE9evq2vsTha7xL,gpt-5.6-luna-2026-07-09,,,,,,,,,ifeval,gpt-5.6-luna,gpt-5.6-luna,false,0.00059120,0.003
2026-09-12T16-06-27-00-00_ifeval_E3npPUjBXGv9Fa2YbsAfhW.eval,inspect_evals/ifeval,openai-api/apigo/gpt-5.6-luna,high,3198,1,1,"{""inst_level_loose"": 1, ""inst_level_strict"": 1, ""num_instructions"": 1, ""prompt_level_loose"": true, ""prompt_level_strict"": true}",,37,211,53,0,0,stop,2.463,2.46,chatcmpl-ENKZPfbwgv4JlIoNV1nR29oZxqv5u,gpt-5.6-luna-2026-07-09,,,,,,,,,ifeval,gpt-5.6-luna,gpt-5.6-luna,false,0.00020960,0.008
